epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
179,1393.7,0.62058,0.43767,0.80743,0.57546,0.88345,0.78921,0.48094,0.79646,0.60036,0.87202,0.00051575,0.00051575,0.00051575
180,1399.39,0.58857,0.43293,0.80908,0.56403,0.91667,0.67095,0.45473,0.78618,0.60041,0.86528,0.000511625,0.000511625,0.000511625
181,1407.63,0.58702,0.43177,0.80629,0.53094,0.91667,0.67107,0.45486,0.79339,0.59822,0.86533,0.0005075,0.0005075,0.0005075
182,1415.21,0.61032,0.44162,0.80191,0.53674,0.89087,0.80569,0.50571,0.77845,0.56222,0.85974,0.000503375,0.000503375,0.000503375
183,1422.83,0.58251,0.42712,0.81437,0.66671,0.82046,0.80568,0.47562,0.80631,0.56088,0.8635,0.00049925,0.00049925,0.00049925
184,1430.05,0.59746,0.44233,0.80325,0.67338,0.82246,0.79451,0.4754,0.79897,0.55957,0.86921,0.000495125,0.000495125,0.000495125
185,1437.13,0.60891,0.43123,0.80401,0.60585,0.8236,0.66673,0.44619,0.79157,0.55698,0.86235,0.000491,0.000491,0.000491
186,1444.12,0.58656,0.42126,0.80911,0.58053,0.78844,0.66672,0.44613,0.78107,0.56616,0.85944,0.000486875,0.000486875,0.000486875
187,1452.15,0.61059,0.43106,0.80756,0.58711,0.88681,0.67695,0.45803,0.76789,0.54252,0.85352,0.00048275,0.00048275,0.00048275
188,1458.1,0.62888,0.45695,0.8094,0.61405,0.88738,0.78889,0.49255,0.77754,0.56656,0.85987,0.000478625,0.000478625,0.000478625
189,1466.52,0.65815,0.47405,0.80648,0.55383,0.88345,0.66633,0.45272,0.80643,0.6051,0.86568,0.0004745,0.0004745,0.0004745
190,1473.82,0.59124,0.43064,0.79966,0.514,0.73953,0.66965,0.44988,0.8371,0.6128,0.86642,0.000470375,0.000470375,0.000470375
191,1481.5,0.66139,0.45729,0.80781,0.59483,0.86263,0.67683,0.44648,0.78982,0.56887,0.86557,0.00046625,0.00046625,0.00046625
192,1488.57,0.61924,0.47144,0.8045,0.59814,0.82866,0.69111,0.45857,0.78779,0.55602,0.85714,0.000462125,0.000462125,0.000462125
193,1496.24,0.572,0.41683,0.80656,0.54276,0.80278,0.6439,0.46027,0.7678,0.54949,0.85313,0.000458,0.000458,0.000458
194,1503.88,0.57822,0.41996,0.80907,0.8144,0.5396,0.58757,0.43834,0.77646,0.55824,0.85353,0.000453875,0.000453875,0.000453875
195,1511.75,0.63568,0.44011,0.80545,0.80177,0.54517,0.58659,0.43365,0.79064,0.56268,0.85611,0.00044975,0.00044975,0.00044975
196,1519.84,0.5727,0.41693,0.80579,0.5191,0.80556,0.60878,0.42824,0.77262,0.57185,0.85781,0.000445625,0.000445625,0.000445625
197,1526.31,0.58363,0.44263,0.81276,0.53229,0.80556,0.77481,0.4563,0.78865,0.58592,0.85907,0.0004415,0.0004415,0.0004415
198,1533.65,0.577,0.41111,0.80381,0.72965,0.77698,0.76836,0.45505,0.76549,0.56176,0.85684,0.000437375,0.000437375,0.000437375
199,1541.52,0.61403,0.43368,0.81139,0.73771,0.75604,0.7749,0.4588,0.76655,0.53264,0.85664,0.00043325,0.00043325,0.00043325
200,1547.76,0.57909,0.41339,0.80481,0.75748,0.75703,0.77422,0.45347,0.80869,0.53624,0.86153,0.000429125,0.000429125,0.000429125
201,1556.27,0.59783,0.42186,0.80571,0.7516,0.75684,0.78149,0.46086,0.79298,0.52839,0.86022,0.000425,0.000425,0.000425
202,1563.18,0.62385,0.42695,0.80592,0.74483,0.77309,0.80207,0.48214,0.7878,0.51573,0.86222,0.000420875,0.000420875,0.000420875
203,1571.3,0.55921,0.41194,0.80044,0.69244,0.80556,0.80036,0.48082,0.77837,0.52905,0.86243,0.00041675,0.00041675,0.00041675
204,1578.27,0.59237,0.41789,0.8039,0.69271,0.79847,0.80185,0.48209,0.7706,0.5555,0.85933,0.000412625,0.000412625,0.000412625
205,1587.12,0.60904,0.41849,0.80769,0.68325,0.79059,0.78316,0.47224,0.78824,0.56501,0.8625,0.0004085,0.0004085,0.0004085
206,1593.52,0.61331,0.43796,0.81022,0.68948,0.7892,0.80084,0.48792,0.78466,0.56432,0.86511,0.000404375,0.000404375,0.000404375
207,1601.73,0.56448,0.43122,0.81308,0.62266,0.85925,0.79764,0.51141,0.7798,0.55106,0.86453,0.00040025,0.00040025,0.00040025
208,1610.35,0.5812,0.40589,0.80087,0.65835,0.87238,0.81212,0.51359,0.77553,0.55063,0.86094,0.000396125,0.000396125,0.000396125
209,1617.3,0.59962,0.41818,0.80743,0.65063,0.83333,0.80897,0.51418,0.78367,0.55068,0.85997,0.000392,0.000392,0.000392
210,1625.36,0.59934,0.42018,0.79994,0.66069,0.84219,0.79463,0.52643,0.79405,0.56862,0.85979,0.000387875,0.000387875,0.000387875
211,1631.86,0.58777,0.41667,0.79882,0.71347,0.61055,0.79834,0.53225,0.74957,0.56744,0.85761,0.00038375,0.00038375,0.00038375
212,1639.87,0.56884,0.39895,0.80302,0.70114,0.63409,0.79775,0.50202,0.79646,0.58703,0.86191,0.000379625,0.000379625,0.000379625
213,1647.15,0.59291,0.45775,0.80851,0.70753,0.66123,0.80157,0.50182,0.8014,0.59172,0.86386,0.0003755,0.0003755,0.0003755
214,1654.87,0.60767,0.43427,0.80253,0.79842,0.59391,0.82191,0.49304,0.78785,0.57345,0.86638,0.000371375,0.000371375,0.000371375
215,1662.84,0.62908,0.43115,0.80838,0.71773,0.63345,0.81032,0.5043,0.8158,0.57287,0.86839,0.00036725,0.00036725,0.00036725
216,1669.8,0.6069,0.42872,0.80137,0.60858,0.8279,0.79695,0.47807,0.78005,0.55565,0.86323,0.000363125,0.000363125,0.000363125
217,1679.31,0.57013,0.40601,0.80277,0.56763,0.82925,0.78035,0.4631,0.79026,0.56905,0.86291,0.000359,0.000359,0.000359
218,1685.61,0.57428,0.4007,0.79472,0.58055,0.8279,0.7823,0.4655,0.79803,0.55284,0.86279,0.000354875,0.000354875,0.000354875
219,1693.36,0.56931,0.38522,0.79562,0.58113,0.8279,0.65939,0.45144,0.81203,0.5575,0.8672,0.00035075,0.00035075,0.00035075
220,1700.05,0.59143,0.39437,0.80207,0.52078,0.8279,0.5935,0.42849,0.7968,0.55598,0.87326,0.000346625,0.000346625,0.000346625
221,1707.35,0.56802,0.38917,0.79915,0.5495,0.8279,0.61391,0.43253,0.81159,0.56819,0.87484,0.0003425,0.0003425,0.0003425
222,1713.51,0.54372,0.39803,0.80071,0.57128,0.82733,0.63792,0.45193,0.81332,0.55386,0.86236,0.000338375,0.000338375,0.000338375
223,1722.23,0.56553,0.39971,0.80645,0.63662,0.79232,0.78851,0.49435,0.79111,0.55625,0.8619,0.00033425,0.00033425,0.00033425
224,1728.73,0.56789,0.41149,0.79916,0.61886,0.77957,0.78654,0.49316,0.80921,0.55894,0.86452,0.000330125,0.000330125,0.000330125
225,1737.28,0.53632,0.39665,0.79343,0.62764,0.78368,0.78861,0.46885,0.79497,0.54073,0.86443,0.000326,0.000326,0.000326
226,1744.47,0.53671,0.39327,0.8023,0.68333,0.83158,0.81073,0.51416,0.77018,0.51277,0.86304,0.000321875,0.000321875,0.000321875
227,1751.38,0.57011,0.40393,0.80165,0.61928,0.86111,0.80599,0.50974,0.79191,0.53119,0.86471,0.00031775,0.00031775,0.00031775
228,1759.78,0.55407,0.38094,0.80086,0.62302,0.83333,0.78778,0.47252,0.77565,0.52639,0.86505,0.000313625,0.000313625,0.000313625
229,1766.93,0.58223,0.3979,0.79554,0.63029,0.83333,0.78762,0.49277,0.78188,0.54319,0.86576,0.0003095,0.0003095,0.0003095
230,1775.3,0.57122,0.39946,0.80085,0.67503,0.80278,0.78121,0.49151,0.77834,0.53917,0.86191,0.000305375,0.000305375,0.000305375
231,1782.9,0.59355,0.39299,0.80849,0.72659,0.80348,0.77848,0.48942,0.77519,0.5334,0.86146,0.00030125,0.00030125,0.00030125
232,1790.82,0.57656,0.38798,0.79551,0.73714,0.79473,0.77503,0.45763,0.80796,0.54458,0.86344,0.000297125,0.000297125,0.000297125
233,1799.43,0.55146,0.41236,0.80112,0.73592,0.79657,0.7758,0.45661,0.80143,0.54436,0.86509,0.000293,0.000293,0.000293
234,1805.98,0.56997,0.38807,0.79656,0.72581,0.80556,0.77692,0.4654,0.78109,0.52114,0.86235,0.000288875,0.000288875,0.000288875
235,1813.69,0.51756,0.37476,0.80399,0.72578,0.80171,0.7791,0.46235,0.79099,0.52731,0.86182,0.00028475,0.00028475,0.00028475
236,1820.61,0.60145,0.4101,0.80557,0.72654,0.7944,0.7953,0.47265,0.78958,0.52328,0.86013,0.000280625,0.000280625,0.000280625
237,1829.54,0.62398,0.4355,0.80951,0.74266,0.79418,0.79731,0.47329,0.78372,0.52306,0.85927,0.0002765,0.0002765,0.0002765
238,1838.17,0.56926,0.38768,0.79817,0.73158,0.80266,0.80208,0.50291,0.7861,0.50942,0.86224,0.000272375,0.000272375,0.000272375
239,1844.29,0.56469,0.39991,0.80043,0.72108,0.80096,0.80573,0.51182,0.78494,0.50942,0.86209,0.00026825,0.00026825,0.00026825
240,1851.75,0.61632,0.41171,0.79749,0.64546,0.82339,0.8127,0.48592,0.7786,0.5179,0.86133,0.000264125,0.000264125,0.000264125
241,1858.49,0.56444,0.3939,0.79542,0.63789,0.82246,0.8069,0.48145,0.79443,0.537,0.86521,0.00026,0.00026,0.00026
242,1865.88,0.53416,0.38639,0.80518,0.66556,0.82403,0.78675,0.48811,0.81736,0.54701,0.87064,0.000255875,0.000255875,0.000255875
243,1872.42,0.56457,0.38979,0.80641,0.65332,0.79469,0.77503,0.4573,0.79821,0.5361,0.87124,0.00025175,0.00025175,0.00025175
